mitten,guwante,NNS
mittens,guwantes,NNS
mix,paghaluin,NN
mixed,magkakahalo,JJ
mixes,mix,NNS
mixing,paghahalo,VBG
mixture,halo,NN
Mk,Mar,NN
mnemonic,nimonik,NN
mnemonics,nimonika,NNS
moan,daing,NN
moaning,daing,VBG
mobilisation,pagpapakilos,NN
mobilise,magpakilos,NN
mobilised,mapakilos,VBN
mobilises,nagpapakilos,NNS
mobilising,pagpapakilos,VBG
mobilization,pagpapakilos,NN
mobilized,mapakilos,VBN
Mocha,Mokko,NN
mock,manggagad,NN
mocked,nilibak,NNS
mocker,manlilibak,NN
mockery,pangungutya,NN
mocking,mapanukso,VBG
modality,modaliti,NN
mode,paraan,NN
model,modelo,NN
modeling,pagmomolde,VBG
modelling,pagmomolde,VBG
models,modelo,NNS
modems,modem,NNS
moderate,katamtaman,NN
moderated,tagapamagitan,VBN
moderately,Katamtamang,RB
moderating,moderate,VBG
moderations,moderation,NNS
moderator,tagapamagitan,NN
moderators,moderator,NNS
modern,makabago,JJ
modernised,makabago,VBN
modernising,modernizing,VBG
modernism,pagkamakabago,NN
modernist,makabago,NN
modernistic,modernistik,JJ
modernity,kamakabaguhan,NN
modernized,makabago,VBN
modes,mode,NNS
modicum,maliit,NN
modification,pagbabago,NN
modifications,pagbabago,NNS
modified,binago,VBN
modifier,panuring,NN
modifiers,modifier,NNS
modifies,nagbabago,NNS
modify,baguhin,NN
modifying,Binabago,VBG
modish,makisig,NN
modulate,pahinain,NN
modulation,modulasyon,NN
modulator,moduleitor,NN
modus,paraan,NN
Mohammedan,Moro,NN
Mohammedanism,Mohamedanismo,NN
moistened,halumigmig,VBN
moisture,kahalumigmigan,NN
moisturiser,moisturizer,NN
moisturising,moisturizing,VBG
molar,bagang,NN
molasses,pulot,NNS
Moldavia,Moldabya,NN
molded,moulded,VBN
molding,paghubog,VBG
moldy,amagin,NN
mole,taling,NN
molecular,molekular,NN
molecule,Molekyul,NN
molecules,molecule,NNS
molehill,mowlhil,NN
Moll,Puta,NN
mollify,palamigin,VB
mollusc,molusk,NN
Molly,Puta,RB
molten,tinunaw,NNS
molybdenum,molibdenum,NN
moment,sandali,NN
momentary,pansandali,NN
momentous,napakadakila,JJ
moments,sandali,NNS
monarch,reyna,NN
monarchic,monarkik,JJ
monarchist,monarkista,NN
monarchy,monarkiya,NN
monasteries,monasteryo,NNS
monastery,monasteryo,NN
monday,Lunes,NN
mondays,Lunes,NNS
money,pera,NN
moneyed,mayaman,NNS
moneylender,usurero,NN
monger,mangangalakal,NN
Mongolia,Monggolya,NNS
mongols,Mongol,NNS
mongoose,monggus,NN
mongrel,palahi,NN
monitored,sinusubaybayan,VBD
monitors,sinusubaybayan,NNS
monk,monghe,NN
monkey,unggoy,NN
monkeys,unggoy,NNS
monks,monghe,NNS
monocle,monokol,NN
monocular,monokular,NN
monogamy,monogamya,NN
monograph,monograp,NN
monographic,monograpiko,JJ
monolith,monolito,NN
monolithic,monolitik,JJ
monologue,monologo,NN
monomania,monomanya,NN
monomial,monomyal,NN
monopolies,monopolyo,NNS
monopolise,sarilinin,NN
monopolised,akaparahin,VBN
monopolising,paglagom,VBG
monopolist,monopolista,NN
monopolistic,monopolistik,JJ
monopolize,sarilinin,NN
monopolized,akaparahin,VBN
monopolizing,paglagom,VBG
monopoly,monopolyo,NN
monoxide,monoksaid,NN
monsieur,ginoo,NN
monsters,halimaw,NNS
monstrous,napakapangit,JJ
montage,monteids,NN
month,buwan,NN
monthlies,regla,NNS
months,buwan,NNS
monument,bantayog,NN
monuments,monumento,NNS
moo,unga,NN
moodiness,kapanglawan,NN
moody,sumpungin,NN
moons,Buwan,NNS
moor,magpugal,NN
moored,nakadaong,VBN
mooring,pagpupugal,VBG
Moorish,Malati,JJ
moot,pagtalunan,NN
mopeds,Moped,NNS
moraine,morein,NN
morale,moral,NN
moralising,moralizing,VBG
moralities,etika,NNS
morality,moralidad,NN
moralize,pangaralan,NN
morals,ugali,NNS
moratorium,moratoriyum,NN
Moravia,Morabya,NN
Moravian,Morabyan,JJ
moray,pinangitan,NN
morbidity,masakit,NN
mordant,masakit,NN
Mordecai,Mardocheo,NN
more,mas,RBR
mores,ugali,NNS
morgue,morge,NN
moribund,namamatay,NN
morn,umaga,NN
morning,umaga,NN
morocco,Moroko,NN
Moros,Moro,NNS
morpheme,morpema,NN
morpheus,Mopius,NN
morphia,morpina,NN
morphine,morpina,NN
morphology,morpolohiya,NN
morrow,kinabukasan,NN
morsel,kapiraso,NN
mortally,makamamatay,RB
mortgage,sangla,NN
mortgagee,mogedyi,NN
mortgages,pagkakasangla,NNS
mortgagor,mogedyer,NN
mortice,magmitsa,NN
mortification,pagkapahiya,NN
mortifying,mapanghamak,VBG
mortise,imitsa,NN
mortuary,punerarya,NN
mosaic,mosaik,NN
moscow,Mosku,NN
Mosiah,Mos,NN
mosque,mosk,NN
mosques,moske,NNS
mosquito,lamok,NN
mosquitoes,lamok,NNS
moss,lumot,NN
mossy,malumot,NN
most,karamihan,JJS
mostly,nakararami,RB
motels,motel,NNS
motet,mowtet,NN
moth,tanga,NN
mother,ina,NN
motherinlaw,Biyenan,NN
motif,paksa,NN
motifs,motif,NNS
motility,likot,NN
motion,paggalaw,NN
motions,galaw,NNS
motivate,ganyakin,NN
motivated,udyok,VBN
motivation,pagganyak,NN
motivational,Pagganyak,NN
motive,motibo,NN
motives,motibo,NNS
motorbike,motorsiklo,NN
motorcycle,motorsiklo,NN
motorcycles,motorsiklo,NNS
motorcyclist,motorsiklista,NN
motorised,motorized,VBN
motorists,motorista,NNS
motto,kasabihan,NN
moulder,tagapagmolde,NN
moulding,paghubog,VBG
mouldings,moldings,NNS
moulds,molds,NNS
mouldy,amagin,NN
moult,malugon,NN
mound,punso,NN
mountain,bundok,NN
mountaineering,pamumundok,VBG
mountainous,mabundok,JJ
mountains,bundok,NNS
mountebank,magdaraya,NN
mounted,inimuntar,VBN
mounting,tumataas,VBG
mourn,humagulgol,NN
mournful,malungkot,NN
mourning,pagluluksa,VBG
mourns,nananangis,NNS
moustache,bigote,NN
moustaches,mustaches,NNS
mouth,bibig,NN
mouthpiece,tagapagbalita,NN
mouthwatering,nakatatakam,VBG
move,ilipat,NN
moveable,naigagalaw,JJ
moved,inilipat,VBN
movement,kilusan,NN
movements,paggalaw,NNS
moves,gumagalaw,NNS
moveth,gumagalaw,NNS
movie,pelikula,NN
movies,pelikula,NNS
moving,gumagalaw,VBG
mow,gapasin,NN
mower,tagagapas,NN
mowing,paggapas,VBG
mown,tuyong,NN
mr,Ginoo,NN
mrs,Gng,NN
much,marami,JJ
muck,putik,NN
mucky,marumi,NN
mucous,mauhog,JJ
mucus,uhog,NN
mud,putik,NN
muddle,pagkataranta,NN
muddy,maputik,NN
mudguard,madgad,NN
muff,mali,NN
muffin,keik,NN
muffled,panyo,VBN
mug,pagmumukha,NN
mugging,pambubugbog,VBG
muggy,maalinsangan,NN
mulatto,mulato,NN
mulch,malts,NN
mulching,pagmamalts,VBG
mule,mola,NN
mull,kaguluhan,NN
mullah,mulla,NN
mullet,banak,NN
multiculturalism,multikulturalismo,NN
multiple,maramihang,NN
multiples,multiple,NNS
multiplex,marami,NN
multiplication,pagpaparami,NN
multiplied,pinarami,VBN
multiply,magpakarami,NN
multiplying,pagpaparami,VBG
multitudinous,marami,JJ
mummery,palabas,NN
mummification,pagkatuyo,NN
mummify,matuyo,NN
mummy,momya,NN
mumps,baiki,NNS
mundane,makalupa,NN
municipal,munisipal,JJ
municipalities,munisipyo,NNS
municipality,munisipyo,NN
munificent,mapagbigay,NN
murals,mural,NNS
murdered,pinatay,VBN
murderous,nakamamatay,JJ
murders,pagpatay,NNS
muriatic,miyurietik,JJ
murk,dilim,NN
murky,madilim,NN
murmurous,malaglas,JJ
muscle,kalamnan,NN
muscles,kalamnan,NNS
muscular,matipuno,NN
muscularity,kalamnan,NN
musculature,kalamnan,NN
muse,paraluman,NN
museum,museo,NN
museums,museo,NNS
mush,putik,NN
mushroom,kabute,NN
mushrooms,kabute,NNS
mushy,malambot,NN
music,musika,NN
musician,musikero,NN
musicians,musikero,NNS
musick,tugtugin,NN
Musik,Musika,NN
musk,mask,NN
musket,maskit,NN
musketeer,mosketero,NN
muslim,moro,NN
muslims,Muslim,NNS
Muss,Kuyumusin,NN
mussel,tahong,NN
Mussulman,Moro,NN
must,dapat,MD
mustache,bigote,NN
mustard,mustasa,NN
mutable,nababago,JJ
mutation,pagbago,NN
mute,pipi,NN
muted,mahina,VBN
muteness,kapipihan,NN
mutilated,luray,VBN
mutilation,pinsala,NN
mutineer,manghihimagsik,NN
mutinous,mapanlaban,JJ
mutt,ulol,NN
mutter,magbubulong,NN
mutuality,tulungan,NN
mutually,kapwa,RB
Mynheer,Ginoo,NN
myrrh,mira,NN
mysteries,misteryo,NNS
mysterious,mahiwaga,JJ
mystery,misteryo,NN
mystic,mistiko,JJ
mysticism,mistisismo,NN
mystification,mistipikasyon,NN
mystify,magpataka,NN
mystique,kahiwagaan,NN
mythological,mitolohiko,JJ
nab,dakpin,NN
Nabuchodonosor,Nabucodonosor,NN
nag,magmura,NN
naiad,nayad,NN
nail,kuko,NN
nailed,ipinako,VBN
nailing,ipinapako,VBG
nails,kuko,NNS
naked,hubad,JJ
nakedness,kahubaran,NN
name,pangalan,NN
named,pinangalanan,VBN
namely,katulad,RB
names,pangalan,NNS
namesake,kapangalan,NN
naming,pagpapangalan,VBG
nankeen,nankin,NN
nanny,nars,NN
nanometre,nanometer,NN
nanometres,nanometers,NNS
nape,batok,NN
Naphtali,Nephtali,NN
naphtha,napta,NN
napkins,napkin,NNS
naples,Napoles,NNS
napoleon,napoleondor,NN
Napoleonic,Napoleonik,JJ
nappy,mahimulmol,JJ
narcissus,narkisus,NN
narcosis,narkosis,NN
narrate,magsaysay,NN
narrated,isinalaysay,VBN
narration,pagsasalaysay,NN
narrations,pagsasalaysay,NNS
narrative,nagkukuwento,JJ
narratives,salaysay,NNS
narrator,tagapagsalaysay,NN
narrow,makitid,NN
narrowed,mapakipot,VBN
narrower,makitid,NN
narrowing,kitid,VBG
narrowly,mahigpit,RB
narrowness,liit,NN
narwhal,nabel,NN
nascent,nagbubuhat,NN
nasturtium,nastursiyum,NN
nasty,pangit,JJ
nation,bansa,NN
national,pambansa,JJ
nationalisation,pagsasabansa,NN
nationalised,nationalized,VBN
nationalising,nationalizing,VBG
nationalism,nasyonalismo,NN
nationalist,makabayan,NN
nationalistic,makabayan,JJ
nationality,nasyonalidad,NN
nationhood,pagkabansa,NN
nations,bansa,NNS
native,katutubong,JJ
natives,katutubo,NNS
nativity,kapanganakan,NN
natty,makisig,RB
naturalisation,naturalisasyon,NN
naturalised,naturalized,VBN
naturalism,naturalismo,NN
naturalist,naturalista,NN
naturalization,naturalisasyon,NN
naturally,natural,RB
nature,kalikasan,NN
natured,mapagbigay,VBN
naught,sero,NN
nausea,pagkahilo,NN
nauseate,maalibadbaran,NN
nauseated,nasusuka,VBN
nauseous,nakakaduwal,JJ
nautilus,karakol,NN
navel,pusod,NN
navigated,navigate,VBN
navigating,navigate,VBG
navigation,nabigasyon,NN
navigational,paggalugad,JJ
navigator,maglalayag,NN
navvy,manghuhukay,NN
nazi,Nasi,NN
nazism,nazismo,NN
Neapolitan,Nepolitano,NN
near,malapit,IN
nearby,kalapit,RB
nearer,malapit,NN
nearest,pinakamalapit,JJS
nearing,palapit,VBG
nearly,halos,RB
nearness,lapit,NN
nears,papalapit,NNS
nebulas,Nebula,NNS
necessarily,talaga,RB
necessary,kinakailangan,JJ
necessitate,mangailangan,NN
necessite,Nangangailangan,RB
necessities,pangangailangan,NNS
necessitous,dukha,JJ
necessity,pangangailangan,NN
neck,leeg,NN
neckband,kuwelyo,NN
neckcloth,kurbata,DT
neckerchief,pupanda,NN
necking,pagpapakasawa,VBG
necklace,kuwintas,NN
necks,leeg,NNS
necktie,kurbata,NN
necromancer,nigromante,NN
necromancy,nigromansiya,NN
necromantic,mahigawa,JJ
necropolis,nekropolis,NNS
necrosis,nekrosis,NN
nectar,nektar,NN
Neddy,Asno,NN
need,kailangan,NN
needed,kailangan,VBN
needeth,napaliguan,NNS
needful,kinakailangan,JJ
neediness,kadahupan,NN
needing,nangangailangan,VBG
needle,karayom,NN
needles,karayom,NNS
needlework,pananahi,NN
needs,pangangailangan,NNS
needy,maralita,NN
negate,magkaila,NN
negation,pananalansang,NN
negative,negatibo,JJ
negatively,negatibo,RB
negatives,negatibo,NNS
negativism,negatibismo,NN
negativity,negatibiti,NN
negev,Negueb,NN
neglect,kapabayaan,NN
neglected,nagpapabaya,VBN
neglectful,pabaya,JJ
neglecting,pagpapakahirap,VBG
negligee,peynuwa,NN
negligence,kapabayaan,NN
negligent,pabaya,NN
negociation,aareglo,NN
negotiable,mabibili,JJ
negotiations,negosasyon,NNS
negotiator,negosyante,NN
Nehemiah,Nehemias,NN
neigh,humalinghing,JJ
Neighbor,Kapuwa,NN
neighborhood,lugar,NN
neighborhoods,kapitbahayan,NNS
neighboring,kalapit,VBG
Neighbors,Kapitbahay,NNS
neighbourhood,lugar,NN
neighbourhoods,kapitbahayan,NNS
neighbouring,kalapit,VBG
neighbourliness,neighborliness,NN
neighbours,kapitbahay,NNS
neighing,paghalinghing,VBG
nemesis,katarungan,NN
neolithic,Neolitiko,JJ
neologism,neolohismo,NN
neoplasm,maga,NN
nephews,pamangkin,NNS
nephritis,nepritis,NN
nepotism,nepotismo,NN
neptune,Neptuno,NN
neptunium,neptuniyum,NN
nerves,nerbiyos,NNS
nervous,kinakabahan,JJ
nervousness,pagkamatatakutin,NN
nervy,matipuno,NN
nest,pugad,JJS
nesting,suntok,VBG
nestle,sumalagmak,RB
nestled,napaliligiran,VBN
nestling,inakay,VBG
nests,pugad,NNS
net,lambat,NN
Netherlander,Olandes,NN
nethermost,pinakamababa,NN
netting,lalambatin,VBG
nettle,makagalit,NN
neuralgia,neuralhiya,NN
neurasthenia,neurastenya,NN
neurology,neurolohiya,NN
neurons,neuron,NNS
neurotic,matatakutin,JJ
neutralisation,neutralisasyon,NN
neutralise,neutralisahin,NN
neutralised,neutralized,VBN
neutralising,neutralizing,VBG
neutralize,neutralisahin,NN
neutrons,neutron,NNS
Neva,Neba,NN
new,bago,JJ
newest,pinakabago,JJS
Newfoundland,Nyufaunlend,NN
newly,bagong,RB
Newmarket,Nyumarket,NN
newness,kabaguhan,NN
news,balita,NN
newsman,periyodista,NN
newspaper,pahayagan,NN
newspapers,pahayagan,NNS
newsstands,newsstand,NNS
newsy,mabalita,NN
newt,tritonus,NN
next,susunod,JJ
nibs,ginoo,NNS
Nicaragua,Nikaragua,NN
nice,maganda,JJ
nicely,mahusay,RB
niceness,inam,NN
nick,bumingaw,NN
nickel,nikel,NN
nickname,palayaw,NN
nicknamed,palayaw,VBN
nicotine,nikotina,NN
nifty,nakakatawang,NN
nigeria,Nigerya,NNS
nigger,nugger,NN
niggle,magpakaabala,NN
nigh,malapit,JJ
night,gabi,NN
nightclubs,nightclub,NNS
nightfall,takipsilim,NN
nightingale,ruwisenyor,NN
nightmare,bangungot,NN
nightmares,bangungot,NNS
nights,gabi,NNS
nihilism,nihilismo,NN
nihilist,nihilista,NN
nihilistic,nihilistik,JJ
nil,kawalan,NN
nile,Nilo,NN
nimble,maliksi,JJ
nimbleness,liksi,NN
nimbus,ulap,NN
nincompoop,gago,NN
nine,siyam,CD
nineteen,labinsiyam,NN
nineteenth,ikalabinsiyam,NN
ninetieth,ikasiyamnapu,NNS
ninety,siyamnapu,NN
nineveh,Ninive,NN
ninny,gago,NN
ninth,ikasiyam,JJ
nipper,sipit,NN
nipping,kinurutin,VBG
nipple,utong,NN
nitrate,nitrayd,NN
nitre,salitre,NN
nitric,nitrik,JJ
nitrogen,nitroheno,NN
nitrogenous,nitrohenus,JJ
nitroglycerine,nitrogliserina,NN
nitwit,tanga,NN
Nix,Nikakatiting,NN
no,hindi,DT
noble,marangal,JJ
nobleness,kadakilaan,NN
nobly,matenakan,RB
nocturnal,panggabi,JJ
nocturne,nokturno,NN
nod,tumango,NN
nodal,sentral,NN
nodded,tumango,VBN
noddle,ulo,NN
noddy,uto,NN
node,buko,NN
noise,ingay,NN
noiselessly,tahimik,RB
noisily,maingay,RB
noisome,mabaho,NN
noisy,maingay,NN
nomadic,lagalag,JJ
nomads,lagalag,NNS
nominated,iminungkahi,VBN
nominations,nominasyon,NNS
nominative,palagyo,JJ
nominee,kandidato,NN
nominees,nominado,NNS
nonconformist,nonkonpormista,NN
nonconformity,nonkonpormiti,NN
nondescript,kakatuwa,NN
none,wala,NN
nonentity,wala,NN
nonetheless,gayunman,RB
nonplussed,nalito,VBN
noodle,pansit,NN
nook,panulukan,NN
noon,tanghali,NN
noonday,minindal,NN
noose,silo,RB
nordic,Nordiko,JJ
norm,pamantayan,NN
normalcy,kanormalan,NN
normalisation,normalisasyon,NN
normalise,normalisahin,NN
normalised,normalize,VBN
normalising,normalizing,VBG
normality,kanormalan,NN
normally,normal,RB
norman,Normando,NN
normandy,Normandiya,NN
normative,normatibo,JJ
Norseman,Skandinabyan,NN
north,hilaga,NN
northbound,pahilaga,NN
northern,hilagang,JJ
Northumbrian,Nortumbrian,JJ
northward,pahilaga,RB
northwards,pahilaga,NNS
norway,Norwega,RB
nose,ilong,RB
nosed,ilong,VBN
nosedive,pagbulusok,JJ
nosey,ilungan,NN
nostalgia,galimgim,NN
nostalgic,nostalhik,NN
nostrum,panlunas,NN
nosy,ilungan,NNS
not,hindi,RB
notary,notaryo,JJ
notation,notasyon,NN
notch,bingaw,NN
notched,bingot,VBN
notching,hiwa,VBG
note,nota,NN
notebook,kuwaderno,NN
notebooks,notebook,NNS
noted,litaw,VBN
nothing,wala,NN
notice,paunawa,NN
noticed,Napansin,VBN
notices,abiso,NNS
noticing,pagpansin,VBG
notification,abiso,NN
notified,aabisuhan,VBN
notifies,Inaabisuhan,NNS
notifying,aabiso,VBG
noting,pagpuna,VBG
notion,paniwala,NN
nougat,nugat,NN
nought,sero,NN
noun,pangngalan,NN
nouns,pangngalan,NNS
nourish,magpakain,JJ
nourished,inalagaan,VBN
nourishing,pampalusog,VBG
nourishment,pagpapakain,NN
Nov,Nobyembre,NN
novel,nobela,NN
novelist,nobelista,NN
novels,nobelang,NNS
novelties,Novelty,NNS
november,Nobyembre,NN
novice,baguhan,NN
now,ngayon,RB
noxious,nakakalason,JJ
nuance,pananarinari,NN
nuclear,nuklear,JJ
nucleus,pinakaubod,NN
nude,hubad,NN
nudeness,kahubaran,NN
nudes,medyas,NNS
nudism,nudismo,NN
nudist,kakalok,NN
nudity,kahubdan,NN
nugget,tipak,NN
nuisance,istorbo,NN
null,wala,NN
numb,manhid,NN
numbed,manhid,NNS
number,numero,NN
numbering,pagnunumero,VBG
numberless,mabilang,NN
numbers,numero,NNS
numbness,pamamanhid,NN
numeracy,pagbilang,NN
numeral,pamilang,JJ
numerate,magbilang,NN
numerator,tagabilang,NN
numerology,numerolohiya,NN
numerous,maraming,JJ
numismatic,numismatik,JJ
numismatics,numismatika,NNS
numskull,tanga,NN
nun,madre,NN
nuns,madre,NNS
nuptial,kasal,JJ
nuptials,pagkakasal,NNS
Nuremberg,Nuremberk,NN
nurse,nars,NN
nursed,inalagaan,VBN
nursemaid,yaya,NN
nurseryman,maghahalaman,NN
nurtured,kinalakhan,VBN
nutation,yuko,NN
nutmeg,duguan,NN
nutrient,nakapagpapalusog,NN
nutriment,pamo,NN
nutrition,pagkain,NN
nutritionist,nutrisyunista,NN
nutritious,pampalusog,JJ
nutritive,pampalusog,JJ
nuzzle,sumungkal,NN
nylon,naylon,NN
nymph,nimpa,NN
nymphomania,nimpomanya,NN
oaf,ungas,NN
oafish,tanga,JJ
oak,owk,NN
oakum,oukum,NN
oar,sagwan,NN
oarsman,mananagwan,NN
oat,obena,NN
oath,panunumpa,NN
oatmeal,otmil,NN
obedience,pagtalima,NN
obedient,masunurin,NN
obediently,masunuring,RB
obeisance,galang,NN
obese,napakataba,JJ
obey,sumunod,NN
obeyed,Sinunod,NNS
obeying,pagsunod,VBG
obfuscate,tumaranta,NN
obfuscated,nakapailalim,VBN
object,bagay,NN
objected,tumutol,VBN
objecting,tumututol,VBG
objection,pagtutol,NN
objective,layunin,NN
objectively,talaga,RB
objectors,magsundalo,NNS
oblation,handog,NN
oblations,alay,NNS
obligate,isumpa,NN
obligated,obligadong,VBN
obligation,obligasyon,NN
obligations,obligasyon,NNS
obligatory,sapilitan,NN
obliged,nagpapasalamat,VBN
oblique,pahilig,NN
obliquity,paglihis,NN
obliterate,mapawi,NN
obliteration,pagwawasak,NN
oblivion,limot,NN
oblivious,makakalimutin,JJ
obliviousness,kalimutan,NN
oblong,haba,RB
obloquy,paglihis,NN
obnoxiously,nakaiinis,RB
oboe,obo,NN
oboist,oboista,NN
obscene,malaswa,NN
obscenity,kalaswaan,NN
obscura,obskura,NN
obscurantism,oskurantismo,NN
obscurantist,oskurantista,NN
obscuration,pagpapadilim,NN
obscured,matatakpan,VBN
obscurity,dilim,NN
obsequies,paglilibing,NNS
obsequious,masuyo,JJ
obsequiousness,kasuyuan,NN
observance,pagtalima,NN
observances,pagdiriwang,NNS
observant,mapagmasid,NN
observation,pagmamasid,NN
observations,obserbasyon,NNS
observatories,obserbatoryong,NNS
observatory,obserbatoryo,NN
observe,obserbahan,NN
observed,siniyasat,VBN
observer,tagamasid,NN
observers,nagmamasid,NNS
observes,inoobserbahan,NNS
observing,pagmamasid,VBG
obsessed,nahuhumaling,VBN
obsession,kinahuhumalingan,NN
obsidian,obsidiyano,JJ
obsolescence,pagtanda,NN
obsolescent,tumatanda,NN
obstacle,balakid,NN
obstacles,balakid,NNS
obstetricians,Obstetrician,NNS
obstinate,sutil,NN
obstreperous,nagkagulo,JJ
obstruct,masawata,NN
obstructed,barado,VBN
obstructing,nakaharang,VBG
obstruction,bara,NN
obstructionism,obstraksyonismo,NN
obstructive,nakahahadlang,JJ
obtain,makuha,VB
obtainable,makakamtan,JJ
obtained,nakuha,VBN
obtaining,pagkuha,VBG
obtrude,gumiit,NN
obtrusive,mapanghimasok,JJ
obtrusiveness,kapilitan,NN
obtuseness,katangahan,NN
obvious,halata,JJ
occasion,okasyon,NN
occasions,okasyon,NNS
occlusion,hadlang,NN
occult,pambihira,NN
occultism,okultismo,NN
occupancy,pagsaklaw,NN
occupant,nakatira,NN
occupants,nangungupahan,NNS
occupation,trabaho,NN
occupational,propesyonal,JJ
occupations,trabaho,NNS
occupies,sumasakop,NNS
occupy,sumakop,NN
occupying,sumasakop,VBG
occur,mangyari,NN
occurred,naganap,VBD
occurrence,pangyayari,NN
occurrences,Bahagi,NNS
occurring,nagaganap,VBG
occurs,nangyayari,NNS
ocean,karagatan,NN
Oceania,Oseaniya,NN
oceanography,oseanograpya,NN
oceans,karagatan,NNS
ochre,okre,NN
Oct,Oktubre,NN
octane,oktano,NN
octant,oktante,NN
octave,oktaba,NN
octet,oktet,NN
octets,octet,NNS
october,Oktubre,NN
octogenarian,oktohenaryo,JJ
octopus,pugita,NN
oculist,okulista,NN
odd,kakaiba,NN
oddments,labi,NNS
odds,logro,NNS
ode,oda,NN
Odessa,Odesa,NN
odiousness,kapootan,NN
odium,pagsisi,NN
odometer,oudomiter,NN
odoriferous,mabango,JJ
odors,amoy,NNS
odours,amoy,NNS
Odysseus,Odiseus,NN
oedema,edema,NN
oesophagus,lalamunan,NN
oestrogen,estrogen,NN
of,ng,IN
offence,kasalanan,NN
offences,pagkakasala,NNS
offended,nasaktan,VBN
offender,sala,NN
offenders,maysala,NNS
offends,Nagpapalayo,NNS
offense,kasalanan,NN
offenses,pagkakasala,NNS
offensive,nakakasakit,JJ
offensives,opensiba,NNS
offer,alok,NN
offered,inaalok,VBN
offereth,naghahandog,NNS
offerings,handog,NNS
offers,alok,NNS
offertory,opertoryo,NN
office,opisina,NN
officer,pinuno,NN
officers,opisyal,NNS
offices,tanggapan,NNS
official,opisyal,NN
officially,opisyal,RB
officials,opisyal,NNS
officiated,nanungkulan,VBN
officious,pakialam,JJ
officiousness,kapakialaman,NN
offing,nagbabala,VBG
offset,ginalaw,NN
offshoot,sangay,NN
offspring,supling,VBG
oft,malimit,NN
often,madalas,RB
Oftentimes,Madalas,NNS
ogre,dambuhala,NN
oh,naku,NN
ohm,oum,NN
oil,langis,NN
oilcloth,ule,NN
oiled,nilangisan,VBN
oiler,aseytera,NN
oilers,kapote,NNS
oiliness,kalangisan,NN
oilskin,kapote,NN
oily,madulas,RB
ointment,pamahid,NN
ok,sige,NN
okay,Sige,NN
Oktober,Oktubre,NNP
old,luma,JJ
olden,laon,NN
oldest,pinakaluma,JJS
oldtimer,datihan,NN
oleander,adelpa,NN
olfactory,olpaktoryo,NN
oligarchical,oligarkiya,JJ
oligarchy,oligarkiya,NN
olive,oliba,JJ
olives,oliba,NNS
olympiad,olimpyad,NN
olympic,Olimpik,NN
oman,ante,NN
ombre,ombe,NN
omega,wakas,NN
omelet,torta,NN
omen,pangitain,NNS
ominous,nagbabanta,JJ
omission,pagkasama,NN
omissions,pagtanggal,NNS
omit,ligtaan,NN
omnipotent,makapangyarihan,NN
on,sa,IN
oncoming,palapit,VBG
one,isa,CD
onerous,mabigat,JJ
ones,iyan,NNS
oneself,sarili,NN
ongoing,patuloy,VBG
onion,sibuyas,NN
onlooker,manonood,NN
onlookers,nagmamasid,NNS
only,lamang,RB
onset,pagsisimula,NN
onshore,pakatihan,NN
onto,sa,IN
ontology,ontolohiya,NN
onus,pananagutan,NN
onward,pasulong,NN
onyx,oniks,NN
oodles,karamihan,NNS
oolitic,oulitik,JJ
ooze,humulas,NN
opacity,kalabuan,NN
opal,opalo,NN
open,bukas,JJ
opened,binuksan,VBN
opener,pambukas,NN
openeth,nagbubukas,NNS
opening,pagbubukas,NN
openings,bakanteng,NNS
openly,hayagan,RB
opens,bubukas,NNS
operable,umaandar,JJ
operas,Opera,NNS
operate,patakbuhin,NN
operated,pinamamahalaan,VBN
operates,nagpapatakbo,NNS
operation,operasyon,NN
operative,manggawa,JJ
operators,operator,NNS
operetta,opereta,NN
ophthalmic,optalmiko,JJ
ophthalmologist,optalmolohista,NN
ophthalmologists,Opthalmologist,NNS
opiate,pampatulog,NN
opine,ipalagay,NN
opinion,palagay,NN
opinions,opinyon,NNS
opium,opyo,NN
Oporto,Porto,NN
opponent,kalaban,NN
opponents,kalaban,NNS
opportunely,mabuti,RB
opportunism,pagsasamantala,NN
opportunist,mapagsamantala,NN
opportunistic,duhapang,JJ
opportunists,oportunista,NNS
opportunities,pagkakataon,NNS
opportunity,pagkakataon,NN
oppose,tutulan,NN
opposed,tutol,VBN
opposers,sumasalansang,NNS
opposes,tumututol,NNS
opposing,paghadlang,VBG
opposite,kabaligtaran,NN
oppositely,magkasalungat,RB
opposites,magkasalungat,NNS
opposition,pagsalungat,NN
oppressed,pinahihirapan,VBN
oppressively,alingahit,RB
opted,isinali,VBN
optician,optiko,JJ
optics,optika,NNS
optimally,mahusay,RB
optimisation,optimization,NN
optimise,optimize,NN
optimised,optimize,VBN
optimises,Optimizes,NNS
optimising,optimize,VBG
optimism,optimismo,NN
optimist,palaasa,NN
opting,pagpili,VBG
option,opsyon,NN
optional,opsyonal,JJ
options,pagpipilian,NNS
opulence,kayamanan,NN
opulent,mariwasa,NN
or,o,CC
oracular,nanghuhula,NN
orally,pasalita,RB
orange,kahel,NN
oration,talumpati,NN
orator,mananalumpati,NN
oratorio,oratoryo,NN
orators,mananalumpati,NNS
orb,globo,NN
orbit,orbita,NN
orbiting,orbital,VBG
orbits,orbit,NNS
orchard,halamanan,NN
orchards,halamanan,NNS
orchestra,orkestra,NN
orchestras,orkestra,NNS
